time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.839383586961,-0.0127696614507,16.4222791147,0.114995985601,0.195236800354,0.0,-1.62106234068,0.479717637142,4.61704275672,0.0861458116475,0.113502375129,0.0,449.2436806848012,447.9019389811575,449.80090870867645,446.9150913556031
2.4000000000000017,-0.940318126903,0.0181355198049,16.6998577754,0.120792017905,0.201887241312,0.0,-1.74400922637,0.550911997639,4.63516706549,0.111948774366,0.10490670882,0.0,438.7296868300991,438.0263569735514,437.5035592338502,439.6547615284124
2.4600000000000017,-1.04894228744,0.0535309555463,16.9793891571,0.128132328099,0.208356020385,0.0,-1.87735272008,0.629541017387,4.68196521564,0.137612588253,0.113066036783,0.0,447.29300275561985,447.9671672867617,448.7499705957202,450.84159673164703
2.520000000000002,-1.16483693247,0.093261715357,17.2576658516,0.13670673048,0.214787534816,0.0,-1.98637408437,0.695454299248,4.59393249791,0.151805176488,0.0916248588898,0.0,405.76197321837583,403.8432883476674,403.423172244506,404.72395592701025
2.580000000000002,-1.28926404026,0.138264526621,17.5391634348,0.145778272269,0.220328588199,0.0,-2.16164593258,0.805522965507,4.78796869082,0.149939275966,0.0937637967367,0.0,495.8511770547657,496.0145167227383,494.5647750593312,494.44629307612047
2.640000000000002,-1.42359070505,0.189585300757,17.8289153734,0.154679589534,0.226069513251,0.0,-2.31638578975,0.905946047604,4.86956092658,0.144986983715,0.0992638035027,0.0,464.1083430217083,464.54723651977775,463.8003650384725,463.43084180870346
2.700000000000002,-1.5662417132,0.246373600424,18.1188626958,0.164174977822,0.232026251462,0.0,-2.43917770733,0.987691332554,4.79522384205,0.176495140644,0.09930926217,0.0,414.30954542564655,414.3228086250998,412.7239686186798,415.52088311000915
2.760000000000002,-1.71833380811,0.309585515587,18.4124876197,0.174817026734,0.237883576241,0.0,-2.6310174176,1.12036937909,4.99069088245,0.179055030258,0.0940170266292,0.0,500.6221648876902,500.2438735327988,500.8813128962976,501.0939032568339
2.820000000000002,-1.88081424942,0.380083241635,18.7126184513,0.185392321655,0.244325060338,0.0,-2.78551393272,1.23041325,5.0129315145,0.169976837776,0.125672100551,0.0,449.9412717312091,452.50663448476774,450.4030854316434,449.6976033482949
2.880000000000002,-2.05230875047,0.457076611506,19.0124765478,0.195445946597,0.251845463367,0.0,-2.93161209433,1.33679305075,4.98181754149,0.162235384838,0.124668239111,0.0,434.47403000086655,434.4045252015325,435.10305000396124,434.48183345051933
2.940000000000002,-2.2333253463,0.541078021032,19.3127346549,0.204609494175,0.25947294899,0.0,-3.10290247611,1.46398590224,5.02580606641,0.115691239579,0.131629199997,0.0,459.7902361466807,460.3555835516185,462.9395613985843,459.28150057577517
3.000000000000002,-2.42554119765,0.633443892934,19.6183359005,0.211540806701,0.26827353208,0.0,-3.30497892615,1.61531614314,5.1593772268,0.115181296766,0.166569671505,0.0,488.0920055443946,490.7102729008548,491.79071413025235,491.76345221456455
3.0600000000000023,-2.62947981794,0.734553173064,19.929682838,0.218341743418,0.278336917862,0.0,-3.49380034011,1.75539866928,5.21763793327,0.109410208509,0.169932568882,0.0,470.756941748291,471.0423003808722,470.35663105967194,469.9200392618021
3.1200000000000023,-2.84482912752,0.844080970823,20.2439864325,0.225394923721,0.288618996392,0.0,-3.68533866262,1.89590969747,5.25796547256,0.130217639772,0.174090734697,0.0,466.8542646010801,467.20526315417663,467.02913155580893,468.6609492278519
3.1800000000000024,-3.07128249515,0.961704117818,20.5586530577,0.232909833551,0.298695439856,0.0,-3.86393539498,2.02531344169,5.23007854142,0.112791388234,0.151353670042,0.0,448.4417254692364,446.61693828114164,448.5376020181058,447.1337825973126
3.2400000000000024,-3.3084352389,1.08704406781,20.8709256572,0.239691466892,0.30759277614,0.0,-4.04188757147,2.15305911508,5.17832718113,0.113494344199,0.141330468666,0.0,441.2024368795199,440.39469560233505,442.05608789461564,442.1254543192603
3.3000000000000025,-3.55641864568,1.22013026922,21.179981768,0.246336434811,0.315772130746,0.0,-4.2249075947,2.28350506902,5.12285921879,0.104606750684,0.123741877223,0.0,442.33676286688063,440.9027225873646,442.2360513840544,441.51409667964265
3.3600000000000025,-3.81588593837,1.36138872928,21.4866666145,0.252051332504,0.323137396838,0.0,-4.42458463217,2.42538929342,5.09908385851,0.0598866794751,0.120704703958,0.0,454.0822859089246,453.85181440103736,455.9839356180846,452.40318475196005
3.4200000000000026,-4.08712008795,1.51095290598,21.7907973952,0.255780738331,0.330492586256,0.0,-4.61716245056,2.56016921221,5.03798508204,0.0663471402815,0.126103569586,0.0,443.285172890187,443.7423244748616,442.8287821863606,443.36281027831217
3.4800000000000026,-4.37036301483,1.66886451088,22.0920568054,0.260057417791,0.338334662309,0.0,-4.8248767903,2.70362216996,5.0031289644,0.0796583625036,0.138588780579,0.0,453.94830234113863,454.96444940816826,452.5837519481572,453.65785961805494
3.5400000000000027,-4.66608531897,1.83531946351,22.3907422842,0.264502568728,0.347306920645,0.0,-5.03321727553,2.84496969991,4.95218508495,0.059593150518,0.165416001642,0.0,448.3020134510736,450.49729387412384,452.1468128782898,450.5310427932213
3.6000000000000028,-4.97522273438,2.01081813817,22.6882303691,0.267882231092,0.357228877484,0.0,-5.27207577557,3.00486528422,4.96272092139,0.0488352608536,0.165265788972,0.0,472.80449824199235,472.8172293176004,473.6908764433117,472.86459984724814
3.660000000000003,-5.29773523153,2.19510331021,22.9832494503,0.270725385284,0.367235518933,0.0,-5.47913116514,3.13791426419,4.87053986198,0.0443181411064,0.1696371886,0.0,440.61432605171996,441.0024845972562,441.6681208076643,441.29667242876235
3.720000000000003,-5.63372482056,2.38797446117,23.2748153696,0.273193316972,0.377631953012,0.0,-5.72125976565,3.2909046372,4.84707160422,0.0338487676345,0.179694684736,0.0,466.23727661667533,467.0497846216648,466.84514162242465,466.02810630382737
3.780000000000003,-5.98265748609,2.58879963154,23.5605276686,0.27576441702,0.3881732709,0.0,-5.91072650445,3.40323113013,4.67638523674,0.0565563017031,0.166164192068,0.0,417.77887499706634,416.62887865437415,416.06332461099277,418.0483739942876
3.840000000000003,-6.3440335942,2.79695706303,23.8380366562,0.278905559363,0.397982460258,0.0,-6.13591626608,3.53525515056,4.57309732409,0.0422400740464,0.157515630602,0.0,442.31593233977793,441.6284920608135,444.0024442565287,442.82776593293266
3.900000000000003,-6.71971900574,3.01343243215,24.1106474334,0.282557915108,0.407823015825,0.0,-6.38762248485,3.68039891708,4.51275065127,0.0837603448314,0.174560108506,0.0,459.00049413991775,460.3759467437881,458.1814083354422,461.4736474643731
3.960000000000003,-7.11014677169,3.23826457486,24.3782771978,0.288263130262,0.417898766764,0.0,-6.62739706117,3.81400071693,4.40721248953,0.111372800835,0.149426395098,0.0,447.72709810866814,445.70326522094905,445.7278396866511,447.98672604655815
4.020000000000002,-7.51503245882,3.47107096041,24.6392038257,0.295097498328,0.426843485178,0.0,-6.8694759885,3.94630186318,4.28935673151,0.118540293031,0.148374781684,0.0,444.4882601455964,444.4229150302999,444.93365491163445,445.53174570852684
4.080000000000001,-7.93600044402,3.71274204347,24.8958295382,0.30283157225,0.435880914384,0.0,-7.16328262564,4.10939585433,4.26303930625,0.144142966799,0.154775211094,0.0,480.0017132012843,480.5067737174092,477.3911139331304,479.3547543085445
4.14,-8.37280116696,3.96298855747,25.1466419987,0.311257273415,0.444883491736,0.0,-7.39747626421,4.23233510483,4.09653446264,0.131723302582,0.138341458484,0.0,434.46429757243686,433.10537585092663,434.0075648820039,432.9823425732817
4.199999999999998,-8.8263931278,4.22231022671,25.3924523338,0.318729979682,0.452907890703,0.0,-7.72257205442,4.41160938435,4.09499182337,0.103630568461,0.122441907945,0.0,494.2034715030763,493.04421076325195,495.4491405084331,493.3907475510116
4.259999999999997,-9.29840198302,4.49161367316,25.6355095932,0.325041824415,0.460615106251,0.0,-8.01152467417,4.56502530244,4.00546474411,0.10815776789,0.138355541027,0.0,468.02063099192685,469.27194928799435,468.4708301190116,468.8318574146087
4.319999999999996,-9.78716911823,4.76965467067,25.8716092833,0.331478080702,0.468643130351,0.0,-8.28131871056,4.70290101087,3.86336584204,0.10543716062,0.122644617553,0.0,454.6282382281996,453.3831663583491,452.6897489849067,452.4805717569366
4.379999999999995,-10.2941222316,5.05715180136,26.1024453988,0.337430777162,0.476272914494,0.0,-8.61737684813,4.87997727004,3.82908430557,0.0823183932213,0.134933142448,0.0,493.80501642278426,494.7238248243663,494.8417090826639,493.143581523644
